tsne_1,tsne_2,pca_1,pca_2,simplified_label,original_label
-11.297608,2.433156,-4.84696003249294,-0.9218699678231029,tip,finger tip
-12.394893,-1.3325902,-5.01518437583014,-0.030351403438812298,tip,finger tip
-10.101102,0.7997925,-4.1014524915739985,-1.3249851364082488,tip,finger tip
-14.620347,1.9515572,-4.649783779250931,-1.8468968165333788,tip,finger tip
-11.568751,2.6683416,-4.158681731245051,0.028288489356304812,tip,finger tip
-11.801187,-1.1886173,-4.6846222775104325,0.8573173939657496,tip,finger tip
-11.540461,-1.1235149,-4.576204618482658,0.7522197168395048,tip,finger tip
-13.12307,0.87721604,-4.025714090066817,0.7744774858978821,tip,finger tip
-11.649536,2.5903652,-4.569566449873554,-0.8353540063110315,tip,finger tip
-11.911758,0.94643486,-3.4478956092091195,-0.3450211215486231,tip,finger tip
-12.424715,-2.3544862,-3.210984022463838,-1.4509027840616653,tip,finger tip
-10.361435,1.8483618,-4.094238138930541,-1.1605432971924052,tip,finger tip
-13.425574,1.829186,-3.84074947962059,-0.5212756926697074,tip,finger tip
-10.494023,1.4929285,-4.686836833015314,-1.541391291527098,tip,finger tip
-13.498435,-0.101491295,-5.110232054750857,-0.34613275249818154,tip,finger tip
-13.723256,-1.3866712,-4.257025141076367,-0.9167074037667011,tip,finger tip
-13.39342,1.2745602,-3.634466867477765,0.15260245322093163,tip,finger tip
-11.521775,2.469567,-4.68616957486006,-1.5677866202093262,tip,finger tip
-11.535774,1.1854997,-3.954783109125554,0.6495062881375516,tip,finger tip
-11.904876,-1.299103,-4.3263126334447515,0.26961055531824557,tip,finger tip
-11.1200285,-0.76827306,-4.317613540090501,0.5707052038772452,tip,finger tip
6.196909,-1.2677264,-1.6286320764402915,13.078978358496794,tip,finger tip
-9.948036,-0.67954177,-4.030160511438136,-0.5433197275596807,tip,finger tip
-13.316989,0.19550262,-4.956741734038159,-0.6625979962790347,tip,finger tip
-11.162057,0.88164526,-4.099744816133167,0.15125538572954206,tip,finger tip
6.2189627,-1.2083014,-1.3084619509051598,13.986012253578242,middle,finger middle
-10.95902,1.3597646,-4.29833146182019,-0.15751061229708535,middle,finger middle
-13.1184,3.0630836,-3.77737831601737,-1.9704639831064477,middle,finger middle
-11.019902,0.6699006,-4.711919185787542,-0.7477264256719958,middle,finger middle
-12.758904,1.5274779,-4.162786493204901,0.44557437866078975,middle,finger middle
-13.784845,0.7916318,-3.9171942536568656,0.5431731335387986,middle,finger middle
-10.696898,0.18989863,-4.704187688518685,-0.08979926004653452,middle,finger middle
-12.723577,2.2667346,-3.765098488425238,-0.6043347925211464,middle,finger middle
-10.948987,0.49926177,-4.596956739652549,0.15042750225165952,middle,finger middle
-12.144243,1.6858394,-4.646652659291289,-1.2843603604493583,middle,finger middle
-13.554587,2.196665,-5.6438526838267284,-1.6099465298837554,middle,finger middle
-14.567271,-1.0460582,-4.738258210885104,-0.46278889015555386,middle,finger middle
-14.587516,-0.29445902,-5.123740832284494,-0.1667973480274302,middle,finger middle
-10.105343,0.11345656,-4.46265393514086,0.09053969443307727,middle,finger middle
-13.222894,-0.3726546,-5.137402424817505,0.3435096601930822,middle,finger middle
-13.65378,0.04906778,-4.630765895297643,0.29813012695876456,middle,finger middle
-14.953571,0.15633325,-4.411215646404205,-0.3047302043210005,middle,finger middle
-12.03645,0.1673303,-4.39937094692647,-0.38793870130088454,middle,finger middle
-11.142406,1.810505,-4.938263314820115,-0.3751298944922294,middle,finger middle
-14.191751,0.9333014,-4.462342382014481,0.6949304862530583,middle,finger middle
-8.962949,-0.24817498,-4.7845951986697655,0.8747785941522744,middle,finger middle
-10.697846,-1.2666411,-3.6499780594183995,1.6503241164488096,middle,finger middle
-13.937158,1.5978589,-4.720909911030006,-0.27119278431565746,middle,finger middle
-10.696638,0.9753538,-4.956985704585609,-0.6045125490039962,middle,finger middle
-11.833381,0.7158599,-4.076505738966179,1.3809133319225007,middle,finger middle
-12.857284,-0.42693084,-4.566331497990707,-0.7333294419337378,middle,finger middle
-12.670393,1.0595102,-4.578598686261398,0.02510119655916748,middle,finger middle
-12.951834,0.4431063,-4.78424805893159,0.48892211476460956,middle,finger middle
-9.606403,0.79097366,-4.577577356717392,-1.1443625187596713,middle,finger middle
-12.47205,1.2543265,-4.719668841975783,0.2504315430468538,middle,finger middle
-12.295742,1.5629107,-4.470432931635736,-0.033825642718624836,middle,finger middle
-10.453944,0.012817845,-4.707850027790015,0.36433011593876624,middle,finger middle
-14.37674,1.8222297,-5.022567320576527,-0.28161030368910733,middle,finger middle
-13.865509,-0.6987516,-5.010064846742045,0.10959935832225283,middle,finger middle
-14.438647,0.8716489,-4.767646722613926,-0.7577824744908547,middle,finger middle
-11.79421,0.89326316,-4.419772265331856,0.1948016638192599,middle,finger middle
-13.516381,1.097542,-4.414025978093235,0.059212430954753384,middle,finger middle
-10.611834,2.6856673,-4.984606511502512,-1.985916473158599,middle,finger middle
-14.154863,-0.69995975,-4.750362120561977,0.24790106092599246,middle,finger middle
-14.18647,0.23756894,-4.6310432434196755,0.501349268882211,middle,finger middle
-11.308217,0.28386548,-4.515961553899742,1.4091057551364679,middle,finger middle
-13.079595,2.8210099,-3.2699897654353767,-0.40208419861580835,middle,finger middle
-11.113405,1.1756731,-4.512794358744506,-0.6863797332545216,middle,finger middle
-14.373588,1.7501835,-4.310504734783033,-0.2426229148638996,middle,finger middle
-13.141438,-0.37829593,-4.5966252663035565,-0.396104313355631,middle,finger middle
-11.153049,-0.07945988,-4.706669495207891,0.25783393639461893,middle,finger middle
-12.602271,1.7169713,-4.563826692715246,-0.2647297507963646,middle,finger middle
-14.018231,1.6964074,-3.819817072167295,0.5968730067564134,middle,finger middle
-13.230548,0.49594533,-4.791417042538625,-0.6535942018632692,middle,finger middle
-12.255529,0.53412825,-3.7854244568922404,-0.3686481611846286,middle,finger middle
11.901057,-1.6624753,4.384718223768561,-1.7499656604512142,base,finger bottom
9.636183,-2.3864439,3.8544926159189483,1.771389504729325,base,finger bottom
10.381444,-2.4142663,3.7170655129067187,0.3779929452639631,base,finger bottom
10.021075,-2.5284417,4.183902412831325,0.9102848809292795,base,finger bottom
10.430195,-1.7814287,3.3164238856768957,0.9864993777365434,base,finger bottom
6.4815784,-1.3120679,5.334083886364843,11.218422501870462,base,finger bottom
10.10509,-3.453995,4.042504391164379,-0.48302689115057706,base,finger bottom
13.408666,0.20960051,4.763751987361047,-0.5379517559950691,base,finger bottom
9.099723,-1.1162181,3.980831029821826,1.4329686907360875,base,finger bottom
9.737201,-2.204684,3.22165264230597,0.9540748249198634,base,finger bottom
10.608731,-0.9241924,2.7495035293241035,-0.5121080494283864,base,finger bottom
10.731344,-1.6780777,3.2840356092853584,0.03175383266551512,base,finger bottom
8.614169,-3.8826401,2.5597515445669194,-0.385663347382154,base,finger bottom
9.702075,-2.5589075,3.134502082767771,0.6113391605810728,base,finger bottom
10.810209,-0.5766604,3.4818958982323167,-0.980269263149273,base,finger bottom
9.608178,-2.1482823,3.439498496424294,1.6673358896402475,base,finger bottom
11.286038,-2.0482974,4.252023667784606,-1.1042358057497552,base,finger bottom
10.73349,-2.8120654,3.1729082585303554,-0.47054368069930275,base,finger bottom
9.335509,-1.3038431,3.567275391505417,2.3974974482780804,base,finger bottom
10.287029,-2.097644,3.2011820834918945,0.18438917540889033,base,finger bottom
8.824558,-1.8452959,3.101400909048551,0.4351035199093019,base,finger bottom
9.772819,-1.5196882,2.6713109913115636,1.720555742562833,base,finger bottom
12.846489,0.4151519,4.066084221216155,0.07285822162769633,base,finger bottom
11.396483,-1.7711071,3.4462766404122678,-1.4749898629199782,base,finger bottom
10.417305,-3.1042998,4.457141001283451,-0.2755511296367401,base,finger bottom
10.101702,-2.3746047,3.7921328612857548,0.044014029779326204,base,finger bottom
9.487638,-3.2612507,2.637475080545899,-0.7015194398473126,base,finger bottom
10.533823,-1.7464263,3.7658073327810664,0.2423733001159959,base,finger bottom
8.4941845,-3.3401253,3.452501885751106,1.6721369759881606,base,finger bottom
10.609312,-3.1668382,4.1382299664129425,-0.31280004503762243,base,finger bottom
9.327449,-3.534088,3.505276245782332,0.6062289150190154,base,finger bottom
9.292877,-2.6327586,3.3433690854103886,0.8044724681949078,base,finger bottom
10.321951,-3.2571175,4.201741510431446,0.2658550494906335,base,finger bottom
10.092124,-1.691078,2.8402416212695605,0.7909704123311821,base,finger bottom
11.587884,-1.7880344,4.292999922387841,0.17169697950287294,base,finger bottom
10.725275,-3.0063074,4.055527094379948,-0.5662986044282938,base,finger bottom
9.221758,-3.1019444,3.549572043307896,0.7029423550173317,base,finger bottom
12.657221,0.5046642,3.9715709565502735,0.4369069001946833,base,finger bottom
9.994024,-4.0987535,3.2776751805474076,-1.9340440181641196,base,finger bottom
9.136657,-2.7105742,2.799833676901853,0.23715000313674528,base,finger bottom
12.548789,-1.3922924,3.9482330968003443,-1.4698894606694521,base,finger bottom
10.618723,-2.0341775,3.96018308840139,0.6322595609118064,base,finger bottom
9.6228695,-2.529499,3.2207539916263124,0.6031813281743701,base,finger bottom
11.351176,-1.0325476,3.463301654580721,0.47459684445915795,base,finger bottom
9.119088,-0.9682067,3.1383301566924953,1.7003621323594922,base,finger bottom
10.850169,-2.4817948,3.132755223263089,0.22643937587825536,base,finger bottom
10.7029,-3.6310394,4.2692777792071395,-0.9916249925058395,base,finger bottom
9.555426,-1.4998878,3.3081729250601124,1.662928787091358,base,finger bottom
10.552606,-0.9009348,2.4237776525833326,-0.963909441259468,base,finger bottom
9.49755,-2.2648854,4.296044528592561,0.9818500061268868,base,finger bottom
11.276811,-4.180659,5.497847139653398,-0.7735201501737629,none,finger blank
10.883899,-4.202399,4.7530668310092095,0.916973968842323,none,finger blank
13.786174,-0.067115605,4.939775896095874,-1.8605496761009093,none,finger blank
13.958857,-0.2816746,5.667012866587576,-1.2084218574446597,none,finger blank
12.37773,-3.5639212,5.331941250188719,-1.1273736622086412,none,finger blank
10.154377,-2.7236366,4.268476722636131,0.11384280216448016,none,finger blank
12.9333315,-1.3336228,5.051726894729279,-1.557898579173416,none,finger blank
12.824082,-2.4381452,5.804363179286282,-0.7306050557714022,none,finger blank
12.369251,-1.1571062,4.062623709179863,-0.6991418233392956,none,finger blank
10.887054,-3.6558805,4.265211569038624,0.023561102778649114,none,finger blank
13.831725,-3.5574028,5.304625526728583,-2.32158153542115,none,finger blank
11.73027,-1.4890255,3.6268548977865316,-0.7269995262286981,none,finger blank
13.926711,0.14086905,5.548110503359101,-1.9290246316693107,none,finger blank
13.873581,0.16571583,5.141354580680133,-1.2963260861561148,none,finger blank
12.509284,-1.5126638,4.4725274048343415,-0.42162681575306876,none,finger blank
12.259274,-3.1189876,5.200467264498945,0.6871866024925686,none,finger blank
12.763188,-4.1879396,4.07382565028511,-2.6785654804705725,none,finger blank
13.865253,0.34014946,4.463760729755568,-1.4698265980105554,none,finger blank
11.676206,-2.6148114,4.691026941721785,-0.06556487769535907,none,finger blank
13.311644,-3.2385697,5.042692177098654,-2.908769680376076,none,finger blank
13.318659,-2.451367,5.4286658013608236,-1.196541649945458,none,finger blank
13.789304,-2.346507,5.6672684977684575,-1.1453383012999783,none,finger blank
12.585082,-3.5199838,5.864543923904317,-1.1144311738211727,none,finger blank
10.620668,-4.406764,4.160016354660581,-1.5882185837548377,none,finger blank
14.032895,-0.37381324,6.128407281314238,-1.8609106420658317,none,finger blank
13.808494,-1.9369643,4.748417919906948,-1.6635080372833746,none,finger blank
10.369488,-3.5740268,3.747788530038794,-0.7608905787292398,none,finger blank
12.1162,-3.1145558,5.368473370378485,0.0877583422114465,none,finger blank
13.219362,0.269772,4.576147954145706,-0.2783927006581877,none,finger blank
13.696754,-0.092480116,4.605068276962732,-2.1223816460785954,none,finger blank
13.14302,-2.6496732,5.164009613450202,-1.7945725007156845,none,finger blank
12.426766,-2.412906,4.609018984303591,-0.8351362235341683,none,finger blank
12.970285,-2.6385937,5.6882366473036035,-0.5909785592372839,none,finger blank
11.662442,-3.622884,5.38998305194208,0.9375179186446219,none,finger blank
13.924378,-2.692544,5.174935988468334,-1.2977079453353018,none,finger blank
11.4053335,-4.4619713,5.686137956497884,0.6339355295389038,none,finger blank
13.055999,-2.7417116,5.647301024624435,-1.6026680241848545,none,finger blank
12.802907,-1.5624478,4.408687908794156,-1.6191025400235246,none,finger blank
11.972308,-4.1307464,5.8209508978044004,-0.5106983583545711,none,finger blank
6.407558,-1.2698818,6.561365834167226,14.180940496313276,none,finger blank
13.323168,-2.763524,5.679524139144704,-1.4738058385889434,none,finger blank
13.096615,-2.835526,6.1372299983963945,-0.6719899312026215,none,finger blank
11.398784,-3.526247,4.865821988208258,-0.2870066568559766,none,finger blank
13.442608,-2.0911076,5.278149456494804,-1.2161326027444246,none,finger blank
11.900792,-4.125388,5.308067112563636,0.34997378084257724,none,finger blank
13.139389,-3.0263765,5.381381683192434,-1.2882377190560867,none,finger blank
13.058381,-3.0453255,5.691522822215597,-0.7509510366224333,none,finger blank
13.986196,-0.36103758,5.355117426321785,-2.254806255454319,none,finger blank
12.059554,-2.3512475,4.9590539791815145,-0.03660962458122155,none,finger blank
11.227147,-3.2276852,5.347361717792105,0.2685530384961711,none,finger blank
